no,subject,date,room,part,score,reduction,outcome
511,staff_05,2018/12/15,826,dispencer,1,,0
512,staff_05,2018/12/15,826,UBlight_sw,1,,0
513,staff_05,2018/12/15,826,doorhandle,1,1,0
514,staff_05,2018/12/15,826,toilet_seat_switch,1,,0
515,staff_05,2018/12/15,826,toiletseat,1,1,0
516,staff_05,2018/12/15,817,bedrail,1,,0
517,staff_05,2018/12/15,817,bedrail,1,,0
518,staff_05,2018/12/15,817,bedrail,1,,0
519,staff_05,2018/12/15,817,bedrail,1,1,0
520,staff_05,2018/12/15,817,callbotton,1,1,0
521,staff_05,2018/12/15,817,toilet_seat_switch,1,,0
522,staff_05,2018/12/15,817,toiletseat,1,,0
523,staff_05,2018/12/15,817,toiletseat,1,,0
524,staff_05,2018/12/15,843,bedrail,1,1,0
525,staff_05,2018/12/15,843,bedrail,1,1,0
526,staff_05,2018/12/15,843,bedrail,1,1,0
527,staff_05,2018/12/15,843,bedrail,1,1,0
528,staff_05,2018/12/15,843,bedrail,1,,0
529,staff_05,2018/12/15,843,overhead_table,1,1,0
530,staff_05,2018/12/15,843,dispencer,1,,0
531,staff_05,2018/12/15,843,doorhandle,1,,0
532,staff_05,2018/12/15,843,toiletseat,1,,0
533,staff_05,2018/12/15,843,toiletseat,1,,0
534,staff_05,2018/12/23,817,bedrail,1,,0
535,staff_05,2018/12/23,817,bedrail,1,,0
536,staff_05,2018/12/23,817,bedrail,1,,0
537,staff_05,2018/12/23,817,bedrail,1,,0
538,staff_05,2018/12/23,817,bedboard,1,,0
539,staff_05,2018/12/23,817,overhead_table,1,,0
540,staff_05,2018/12/23,817,toilet_seat_switch,1,,0
541,staff_05,2018/12/23,817,toiletseat,1,,0
542,staff_05,2018/12/23,817,toiletseat,1,,0
543,staff_05,2018/12/23,817,showerhead,1,,0
544,staff_06,2018/05/30,882,bedrail,0,,0
545,staff_06,2018/05/30,882,bedrail,0,,0
546,staff_06,2018/05/30,882,overhead_table,0,,0
547,staff_06,2018/05/30,882,toiletseat,0,,0
548,staff_06,2018/05/30,883,bedrail,0,,0
549,staff_06,2018/05/30,883,bedrail,0,,0
550,staff_06,2018/05/30,883,bedrail,0,,0
551,staff_06,2018/05/30,883,bedcontroller,0,,0
552,staff_06,2018/05/30,883,overhead_table,0,,0
553,staff_06,2018/05/30,883,bedside_table,0,,0
554,staff_06,2018/05/30,883,dispencer,0,,0
555,staff_06,2018/05/30,883,handrail,0,,0
556,staff_06,2018/05/30,883,closette,0,,0
557,staff_06,2018/05/30,883,toiletseat,0,,0
558,staff_06,2018/05/30,883,UBhandrail,0,,0
559,staff_06,2018/06/01,712,bedrail,0,,0
560,staff_06,2018/06/01,712,bedrail,0,,0
561,staff_06,2018/06/01,712,bedrail,0,,0
562,staff_06,2018/06/01,712,bedrail,0,,0
563,staff_06,2018/06/01,712,bedrail,0,,0
564,staff_06,2018/06/01,712,UBlight_sw,0,,0
565,staff_06,2018/06/05,820,bedrail,0,,0
566,staff_06,2018/06/05,820,bedrail,0,,0
567,staff_06,2018/06/05,820,bedrail,0,,0
568,staff_06,2018/06/05,820,dispencer,0,,0
569,staff_06,2018/06/05,820,UBlight_sw,0,,0
570,staff_06,2018/06/05,820,UBhandrail,0,,0
571,staff_06,2018/06/14,890,bedrail,0,,0
572,staff_06,2018/06/14,890,bedrail,0,,0
573,staff_06,2018/06/14,890,bedrail,0,,0
574,staff_06,2018/06/14,890,bedrail,0,,0
575,staff_06,2018/06/14,890,bedrail,0,,0
576,staff_06,2018/06/14,890,bedside_table,0,,0
577,staff_06,2018/06/14,890,UBlight_sw,0,,0
578,staff_06,2018/06/14,890,closette,0,,0
579,staff_06,2018/12/11,805,bedrail,0,,0
580,staff_06,2018/12/11,805,bedrail,0,,0
581,staff_06,2018/12/11,805,bedrail,0,,0
582,staff_06,2018/12/11,805,callbotton,0,,0
583,staff_06,2018/12/11,805,doorhandle,0,,0
584,staff_06,2018/12/11,805,toiletseat,0,,0
585,staff_06,2018/12/15,1017,bedrail,0,,0
586,staff_06,2018/12/15,1017,bedrail,0,,0
587,staff_06,2018/12/15,1017,callbotton,0,,0
588,staff_06,2018/12/15,1017,UBhandrail,0,,0
589,staff_06,2018/12/18,843,bedrail,0,,0
590,staff_06,2018/12/18,843,bedrail,0,,0
591,staff_06,2018/12/18,843,bedrail,0,,0
592,staff_06,2018/12/18,843,bedrail,0,,0
593,staff_06,2018/12/18,843,overhead_table,0,,0
594,staff_06,2018/12/18,843,dispencer,0,,0
595,staff_06,2018/12/18,843,closette,0,,0
596,staff_06,2018/12/18,843,toiletseat,0,,0
597,staff_06,2019/02/07,827,bedrail,0,,0
598,staff_06,2019/02/07,827,bedrail,0,,0
599,staff_06,2019/02/07,827,bedrail,0,,0
600,staff_06,2019/02/07,827,overhead_table,0,,0
601,staff_06,2019/04/05,506,bedrail,0,,0
602,staff_06,2019/04/05,506,bedboard,0,,0
603,staff_06,2019/04/05,506,overhead_table,0,,0
604,staff_06,2019/04/05,506,bedside_table,0,,0
605,staff_06,2019/04/09,820,bedrail,0,,0
606,staff_06,2019/04/09,820,bedrail,0,,0
607,staff_06,2019/04/09,820,overhead_table,0,,0
608,staff_06,2019/04/09,820,dispencer,0,,0
609,staff_06,2019/04/09,820,closette,0,,0
610,staff_06,2019/06/26,880,bedrail,0,,1
611,staff_06,2019/06/26,880,bedrail,0,,1
612,staff_06,2019/06/26,880,bedrail,0,,1
613,staff_06,2019/06/26,880,bedrail,0,,1
614,staff_06,2019/06/26,880,bedboard,0,,1
615,staff_06,2019/06/26,880,overhead_table,0,,1
616,staff_06,2019/06/26,880,callbotton,0,-8,1
617,staff_06,2019/06/26,880,dispencer,0,,1
618,staff_06,2019/06/26,880,handrail,0,,1
619,staff_06,2019/06/26,880,UBhandrail,0,,1
620,staff_06,2019/06/28,573,bedrail,0,-13.5,0
621,staff_06,2019/06/28,573,bedrail,0,-40,0
622,staff_06,2019/06/28,573,bedside_table,0,,0
623,staff_06,2019/06/28,573,closette,0,,0
624,staff_06,2019/10/31,833,bedrail,0,,0
625,staff_06,2019/10/31,833,bedrail,0,,0
626,staff_06,2019/10/31,833,UBlight_sw,0,,0
627,staff_06,2018/05/30,882,UBlight_sw,0.5,,0
628,staff_06,2018/05/30,882,toilet_seat_switch,0.5,,0
629,staff_06,2018/05/30,883,bedrail,0.5,,0
630,staff_06,2018/06/01,712,bedcontroller,0.5,,0
631,staff_06,2018/06/05,820,bedrail,0.5,,0
632,staff_06,2018/06/05,820,overhead_table,0.5,,0
633,staff_06,2018/12/11,805,bedboard,0.5,0.0909090909090909,0
634,staff_06,2018/12/11,805,overhead_table,0.5,,0
635,staff_06,2018/12/11,805,UBlight_sw,0.5,,0
636,staff_06,2018/12/18,843,bedside_table,0.5,,0
637,staff_06,2019/02/07,827,bedrail,0.5,,0
638,staff_06,2019/02/07,827,bedrail,0.5,,0
639,staff_06,2019/02/07,827,toiletseat,0.5,,0
640,staff_06,2019/04/05,506,bedrail,0.5,,0
641,staff_06,2019/04/05,506,handrail,0.5,,0
642,staff_06,2019/04/05,506,toilet_seat_switch,0.5,,0
643,staff_06,2019/04/05,506,UBhandrail,0.5,,0
644,staff_06,2019/04/09,820,bedrail,0.5,,0
645,staff_06,2019/04/09,820,bedside_table,0.5,,0
646,staff_06,2019/04/09,820,handrail,0.5,,0
647,staff_06,2019/06/26,880,bedrail,0.5,,1
648,staff_06,2019/06/28,573,overhead_table,0.5,,0
649,staff_06,2019/06/28,573,dispencer,0.5,1,0
650,staff_06,2019/06/28,573,handrail,0.5,,0
651,staff_06,2019/06/28,573,UBhandrail,0.5,,0
652,staff_06,2019/10/31,833,bedrail,0.5,,0
653,staff_06,2019/10/31,833,tap,0.5,,0
654,staff_06,2019/10/31,827,bedrail,0.5,,0
655,staff_06,2019/10/31,827,bedrail,0.5,,0
656,staff_06,2019/10/31,827,closette,0.5,,0
657,staff_06,2019/10/31,827,toiletseat,0.5,,0
658,staff_06,2018/05/30,882,bedrail,1,,0
659,staff_06,2018/05/30,882,bedrail,1,,0
660,staff_06,2018/05/30,882,bedrail,1,,0
661,staff_06,2018/05/30,882,bedrail,1,,0
662,staff_06,2018/05/30,882,callbotton,1,,0
663,staff_06,2018/05/30,882,tap,1,,0
664,staff_06,2018/05/30,882,chair,1,,0
665,staff_06,2018/05/30,882,toiletseat,1,,0
666,staff_06,2018/05/30,882,showerhead,1,,0
667,staff_06,2018/05/30,883,bedrail,1,,0
668,staff_06,2018/05/30,883,toiletseat,1,,0
669,staff_06,2018/05/30,883,toiletseat,1,,0
670,staff_06,2018/06/01,712,overhead_table,1,,0
671,staff_06,2018/06/01,712,bedside_table,1,,0
672,staff_06,2018/06/01,712,tap,1,,0
673,staff_06,2018/06/01,712,chair,1,,0
674,staff_06,2018/06/01,712,toilet_seat_switch,1,0.761904761904762,0
675,staff_06,2018/06/01,712,toiletseat,1,,0
676,staff_06,2018/06/01,712,toiletseat,1,,0
677,staff_06,2018/06/01,712,showerhead,1,,0
678,staff_06,2018/06/05,820,bedrail,1,,0
679,staff_06,2018/06/05,820,bedrail,1,,0
680,staff_06,2018/06/05,820,callbotton,1,,0
681,staff_06,2018/06/05,820,doorhandle,1,,0
682,staff_06,2018/06/05,820,toilet_seat_switch,1,,0
683,staff_06,2018/06/05,820,toiletseat,1,,0
684,staff_06,2018/06/05,820,toiletseat,1,,0
685,staff_06,2018/06/14,890,bedrail,1,,0
686,staff_06,2018/06/14,890,overhead_table,1,,0
687,staff_06,2018/06/14,890,tap,1,,0
688,staff_06,2018/06/14,890,toiletseat,1,,0
689,staff_06,2018/06/14,890,toiletseat,1,,0
690,staff_06,2018/06/14,890,toiletseat,1,,0
691,staff_06,2018/06/14,890,showerhead,1,,0
692,staff_06,2018/12/11,805,bedrail,1,,0
693,staff_06,2018/12/11,805,bedrail,1,,0
694,staff_06,2018/12/11,805,tap,1,,0
695,staff_06,2018/12/11,805,toiletseat,1,,0
696,staff_06,2018/12/11,805,toiletseat,1,,0
697,staff_06,2018/12/11,805,showerhead,1,,0
698,staff_06,2018/12/15,1017,bedrail,1,,0
699,staff_06,2018/12/15,1017,bedrail,1,,0
700,staff_06,2018/12/15,1017,bedrail,1,,0
701,staff_06,2018/12/15,1017,bedrail,1,,0
702,staff_06,2018/12/15,1017,overhead_table,1,,0
703,staff_06,2018/12/15,1017,dispencer,1,,0
704,staff_06,2018/12/15,1017,handrail,1,,0
705,staff_06,2018/12/15,1017,chair,1,,0
706,staff_06,2018/12/15,1017,toiletseat,1,,0
707,staff_06,2018/12/15,1017,toiletseat,1,,0
708,staff_06,2018/12/15,1017,toiletseat,1,,0
709,staff_06,2018/12/18,843,bedrail,1,,0
710,staff_06,2018/12/18,843,bedboard,1,-0.714285714285714,0
711,staff_06,2018/12/18,843,handrail,1,,0
712,staff_06,2018/12/18,843,toilet_seat_switch,1,,0
713,staff_06,2018/12/18,843,toiletseat,1,,0
714,staff_06,2018/12/18,843,showerhead,1,,0
715,staff_06,2019/02/07,827,bedrail,1,,0
716,staff_06,2019/02/07,827,callbotton,1,,0
717,staff_06,2019/02/07,827,tap,1,,0
718,staff_06,2019/02/07,827,UBlight_sw,1,,0
719,staff_06,2019/02/07,827,doorhandle,1,,0
720,staff_06,2019/02/07,827,toilet_seat_switch,1,,0
721,staff_06,2019/02/07,827,toiletseat,1,,0
722,staff_06,2019/02/07,827,showerhead,1,,0
723,staff_06,2019/04/05,506,bedrail,1,,0
724,staff_06,2019/04/05,506,bedrail,1,,0
725,staff_06,2019/04/05,506,bedrail,1,,0
726,staff_06,2019/04/05,506,tap,1,,0
727,staff_06,2019/04/05,506,chair,1,,0
728,staff_06,2019/04/05,506,toiletseat,1,,0
729,staff_06,2019/04/05,506,toiletseat,1,,0
730,staff_06,2019/04/09,820,bedrail,1,,0
731,staff_06,2019/04/09,820,bedrail,1,,0
732,staff_06,2019/04/09,820,bedrail,1,,0
733,staff_06,2019/04/09,820,toilet_seat_switch,1,,0
734,staff_06,2019/04/09,820,toiletseat,1,,0
735,staff_06,2019/04/09,820,toiletseat,1,,0
736,staff_06,2019/04/09,820,UBhandrail,1,,0
737,staff_06,2019/06/26,880,chair,1,,1
738,staff_06,2019/06/26,880,toiletseat,1,,1
739,staff_06,2019/06/26,880,toiletseat,1,,1
740,staff_06,2019/06/26,880,toiletseat,1,,1
741,staff_06,2019/06/28,573,bedrail,1,0.8,0
742,staff_06,2019/06/28,573,bedrail,1,-1.4,0
743,staff_06,2019/06/28,573,bedrail,1,-5.5,0
744,staff_06,2019/06/28,573,bedrail,1,,0
745,staff_06,2019/06/28,573,toilet_seat_switch,1,,0
746,staff_06,2019/06/28,573,toiletseat,1,0.685714285714286,0
747,staff_06,2019/06/28,573,toiletseat,1,,0
748,staff_06,2019/10/31,833,bedrail,1,,0
749,staff_06,2019/10/31,833,bedrail,1,,0
750,staff_06,2019/10/31,833,bedrail,1,,0
751,staff_06,2019/10/31,833,overhead_table,1,,0
752,staff_06,2019/10/31,833,callbotton,1,,0
753,staff_06,2019/10/31,833,doorhandle,1,,0
754,staff_06,2019/10/31,833,toiletseat,1,,0
755,staff_06,2019/10/31,833,toiletseat,1,,0
756,staff_06,2019/10/31,833,toiletseat,1,,0
757,staff_06,2019/10/31,833,UBhandrail,1,,0
758,staff_06,2019/10/31,827,bedrail,1,,0
759,staff_06,2019/10/31,827,bedrail,1,,0
760,staff_06,2019/10/31,827,bedrail,1,,0
761,staff_06,2019/10/31,827,bedboard,1,,0
762,staff_06,2019/10/31,827,overhead_table,1,,0
